ts,platform,ms_played,conn_country,ip_addr,master_metadata_track_name,master_metadata_album_artist_name,master_metadata_album_album_name,spotify_track_uri,episode_name,episode_show_name,spotify_episode_uri,audiobook_title,audiobook_uri,audiobook_chapter_uri,audiobook_chapter_title,reason_start,reason_end,shuffle,skipped,offline,offline_timestamp,incognito_mode
2025-11-06T19:52:01Z,ios,109067,US,128.1.223.118,GOOD DAY (LOFI),Forrest Frank,JESUS LOFI VOLUME ONE,spotify:track:5QCkKFsOSlIg4WqEvJDfAB,,,,,,,,trackdone,unexpected-exit-while-paused,True,False,False,1762457349.0,False
2025-11-06T19:55:23Z,ios,178052,US,128.1.223.118,i'm happy,sxxnt.,i'm happy,spotify:track:4LWkWdBaWdTHAvLMGpPMCG,,,,,,,,playbtn,trackdone,True,False,False,1762458746.0,False
2025-11-06T19:59:24Z,ios,240000,US,128.1.223.118,Way Maker,LOFI Worship,LOFI Worship: Volume 1,spotify:track:346yS9TW835CRAWaDeFs4g,,,,,,,,trackdone,trackdone,True,False,False,1762458923.0,False
2025-11-06T20:02:09Z,ios,164808,US,128.1.223.118,In The Space Between,sxxnt.,In The Space Between,spotify:track:0cWuGXrHaRnK2JCqzWzH4D,,,,,,,,trackdone,trackdone,True,False,False,1762459164.0,False
2025-11-06T20:04:28Z,ios,138191,US,128.1.223.118,how great,The Lofi Christian,Lofi Summer: For Everything There is a Season,spotify:track:69kWaCUqQB8B9DXCgGlkz7,,,,,,,,trackdone,trackdone,True,False,False,1762459329.0,False
2025-11-06T20:08:16Z,ios,228027,US,128.1.223.118,I Surrender All,sxxnt.,Hymns in High-Fidelity,spotify:track:5LF2W7bxWbF4QiaL6QXYSq,,,,,,,,trackdone,trackdone,True,False,False,1762459468.0,False
2025-11-06T20:11:44Z,ios,207360,US,128.1.223.118,Endless Love,sxxnt.,Endless Love,spotify:track:0YyD5fwPsZZYzli6Fpe0yI,,,,,,,,trackdone,trackdone,True,False,False,1762459696.0,False
2025-11-06T20:15:49Z,ios,244413,US,128.1.223.118,Who You Say I Am,LOFI Worship,LOFI Worship: Volume 2,spotify:track:5fIphKWsOX1RZDHhMbpH5g,,,,,,,,trackdone,trackdone,True,False,False,1762459904.0,False
2025-11-06T20:18:12Z,ios,142717,US,128.1.223.118,What Can Wash Away?,sxxnt.,What Can Wash Away?,spotify:track:04a2j62vStA6fwFMlR7Vq7,,,,,,,,trackdone,trackdone,True,False,False,1762460149.0,False
2025-11-06T20:21:45Z,ios,212328,US,128.1.223.118,All Hail King Jesus,LOFI Worship,LOFI Worship: Volume 2,spotify:track:68yPHrBNPXtqcwGaWl5Dlq,,,,,,,,trackdone,trackdone,True,False,False,1762460292.0,False
2025-11-06T20:26:36Z,ios,290541,US,128.1.223.118,Jesus At The Center,LOFI Worship,LOFI Worship: Volume 3,spotify:track:625TIJmadxSbwxMphhkfUI,,,,,,,,trackdone,trackdone,True,False,False,1762460505.0,False
2025-11-06T20:29:58Z,ios,201628,US,128.1.223.118,Middle of the Mystery,sxxnt.,Middle of the Mystery,spotify:track:2Oer6PNZwYMq9ScUzhacfJ,,,,,,,,trackdone,trackdone,True,False,False,1762460796.0,False
2025-11-06T20:34:00Z,ios,241500,US,128.1.223.118,Great Are You Lord,LOFI Worship,LOFI Worship: Volume 3,spotify:track:3Kr8L6nSOCCEQ1mqHTlhne,,,,,,,,trackdone,trackdone,True,False,False,1762460998.0,False
2025-11-06T20:36:28Z,ios,147429,US,128.1.223.118,Promise Keeper,sxxnt.,Promise Keeper,spotify:track:6HBeI5TghqHcZ6TC4pSSlu,,,,,,,,trackdone,trackdone,True,False,False,1762461240.0,False
2025-11-06T20:40:21Z,ios,232031,US,128.1.223.118,Jireh,LOFI Worship,LOFI Worship: Volume 1,spotify:track:45hioynnIKAZwP3pNKCLsl,,,,,,,,trackdone,trackdone,True,False,False,1762461388.0,False
2025-11-06T20:41:50Z,ios,88520,US,128.1.223.118,Great Is Thy Faithfulness (Reprise),sxxnt.,Hymns in High-Fidelity,spotify:track:3MuYxyhq6m5OLG6NCA73RX,,,,,,,,trackdone,trackdone,True,False,False,1762461621.0,False
2025-11-06T20:44:43Z,ios,173141,US,128.1.223.118,How Great Thou Art,LOFI Worship,LOFI Worship: Volume 3,spotify:track:56EqrQ4jL3cglka67C3dei,,,,,,,,trackdone,trackdone,True,False,False,1762461710.0,False
2025-11-06T20:46:34Z,ios,110571,US,128.1.223.118,All Else Fades,sxxnt.,All Else Fades,spotify:track:4caHxMidGeJBeDGXV6pDPZ,,,,,,,,trackdone,trackdone,True,False,False,1762461883.0,False
2025-11-06T20:50:23Z,ios,228126,US,128.1.223.118,Same God,LOFI Worship,Same God,spotify:track:76AnozB9SOrkglSzNviGWP,,,,,,,,trackdone,trackdone,True,False,False,1762461994.0,False
2025-11-06T20:53:17Z,ios,173115,US,128.1.223.118,"Jesus, Jesus",sxxnt.,"Jesus, Jesus",spotify:track:5MgOEKlQ9eQMD9ysnf5xsX,,,,,,,,trackdone,trackdone,True,False,False,1762462223.0,False
2025-11-06T20:57:05Z,ios,227786,US,128.1.223.118,Graves Into Gardens,LOFI Worship,LOFI Worship: Volume 1,spotify:track:2bHzZL3QWciaKIPeZu6rJ2,,,,,,,,trackdone,trackdone,True,False,False,1762462397.0,False
2025-11-06T20:59:03Z,ios,117813,US,128.1.223.118,Morning Song (Give Me Jesus) - Instrumental,Antoine Bradford,Even In The Dark (Instrumentals),spotify:track:2o9Dw3K4zxW6W73a8Uo8n5,,,,,,,,trackdone,trackdone,True,False,False,1762462625.0,False
2025-11-06T21:02:46Z,ios,222000,US,128.1.223.118,u brought heaven down,sxxnt.,u brought heaven down,spotify:track:3BxsBrf6R8whyPPYDlWu4S,,,,,,,,trackdone,trackdone,True,False,False,1762462743.0,False
2025-11-06T21:05:16Z,ios,150187,US,128.1.223.118,walks with God.,PAINT WITH SOUND.,with love. (instrumentals),spotify:track:6DEyLIep1pxh8HNaxoSVpS,,,,,,,,trackdone,trackdone,True,False,False,1762462966.0,False
2025-11-06T21:07:47Z,ios,149992,US,128.1.223.118,vanillia chai.,PAINT WITH SOUND.,with care. (Instrumentals),spotify:track:5EA9wOs5x1a5iF52q2phXd,,,,,,,,trackdone,trackdone,True,False,False,1762463116.0,False
2025-11-06T21:11:39Z,ios,231652,US,128.1.223.118,Where Do I Fit In,The Lofi Christian,Freedom,spotify:track:5TQwtFf5FhiLgLkLcD9ilu,,,,,,,,trackdone,trackdone,True,False,False,1762463267.0,False
2025-11-06T21:14:59Z,ios,199500,US,128.1.223.118,Stay Soft,Melodiesinfonie,Life Is Easy (feat. Claudia Isaki),spotify:track:5CwH8ba3HsOgzEkT1w12m3,,,,,,,,trackdone,trackdone,True,False,False,1762463499.0,False
2025-11-06T21:18:33Z,ios,213182,US,128.1.223.118,Selah I,sxxnt.,Selah I,spotify:track:5HtpGbSDQcTkKOwCWaHZ7S,,,,,,,,trackdone,trackdone,True,False,False,1762463699.0,False
2025-11-06T21:21:36Z,ios,182927,US,128.1.223.118,u can do all things,sxxnt.,u can do all things,spotify:track:2QyO3ZuojJjT3NAyoCIM8S,,,,,,,,trackdone,trackdone,True,False,False,1762463913.0,False
2025-11-06T21:25:44Z,ios,247692,US,128.1.223.118,Where my heart becomes free,sxxnt.,Where my heart becomes free,spotify:track:4NYMInrcc6VDCDiJhfoVyn,,,,,,,,trackdone,trackdone,True,False,False,1762464096.0,False
2025-11-06T21:29:57Z,ios,251903,US,128.1.223.118,Firm Foundation,LOFI Worship,LOFI Worship: Volume 3,spotify:track:61OJtBb8hO6FZ6Yho4wkAx,,,,,,,,trackdone,trackdone,True,False,False,1762464344.0,False
2025-11-06T21:32:27Z,ios,150187,US,128.1.223.118,walks with God.,PAINT WITH SOUND.,with love. (instrumentals),spotify:track:6DEyLIep1pxh8HNaxoSVpS,,,,,,,,trackdone,trackdone,True,False,False,1762464597.0,False
2025-11-06T21:35:19Z,ios,171111,US,128.1.223.118,everything i once held dear,sxxnt.,Lead Me To The Cross,spotify:track:5SZQAlYPGIXcdOEMF9KNcx,,,,,,,,trackdone,trackdone,True,False,False,1762464747.0,False
2025-11-06T21:39:08Z,ios,228126,US,128.1.223.118,Same God,LOFI Worship,Same God,spotify:track:76AnozB9SOrkglSzNviGWP,,,,,,,,trackdone,trackdone,True,False,False,1762464919.0,False
2025-11-06T21:42:30Z,ios,201613,US,128.1.223.118,In The Morning,sxxnt.,Hymns in High-Fidelity,spotify:track:6yQwhCBmBk7AZuEekLjvdh,,,,,,,,trackdone,trackdone,True,False,False,1762465148.0,False
2025-11-06T21:45:19Z,ios,168320,US,128.1.223.118,What Can Wash Away? (After Hours),sxxnt.,Hymns in High-Fidelity,spotify:track:61FUM4RhbX4gTphbMWy7Ag,,,,,,,,trackdone,trackdone,True,False,False,1762465350.0,False
2025-11-06T21:48:36Z,ios,197419,US,128.1.223.118,i want to see u,Ben Potter,"Jesus, You're Beautiful",spotify:track:5K8NlBpj48YkHbGiv3slyK,,,,,,,,trackdone,trackdone,True,False,False,1762465519.0,False
2025-11-06T21:51:20Z,ios,44918,US,128.1.223.118,Here with You (Jesse's Song) - Instrumental,sxxnt.,Here with You (Jesse's Song),spotify:track:1fQvQ7hrDSPhO58aYffQI6,,,,,,,,trackdone,endplay,True,True,False,1762465716.0,False
2025-11-06T21:59:25Z,ios,219703,US,2600:1003:b4e8:8a51:941f:fae9:2ad0:5c8,Warrior Concerto,The Glitch Mob,We Can Make the World Stop - EP,spotify:track:1nDyFTUGeSas1NCUbV3uUO,,,,,,,,playbtn,trackdone,True,False,False,1762465880.0,False
2025-11-06T22:01:58Z,ios,152013,US,2600:1003:b4e8:8a51:941f:fae9:2ad0:5c8,Tchaikovsky (The Nutcracker Remix),Anastasia Roupakia,Buddha Bar Classical : Chillharmonic,spotify:track:1z7Yqokh6gzLelehJxDOie,,,,,,,,trackdone,trackdone,True,False,False,1762466365.0,False
2025-11-06T22:05:36Z,ios,217333,US,2600:1003:b4e8:8a51:941f:fae9:2ad0:5c8,Lacrimosa,Apashe,Requiem,spotify:track:7uaSDIL9QzabF2Je0FyDZ7,,,,,,,,trackdone,trackdone,True,False,False,1762466518.0,False
2025-11-06T22:06:11Z,ios,34070,US,2600:1003:b4e8:8a51:941f:fae9:2ad0:5c8,Baroque Virus,zircon,Fittest - Original Soundtrack,spotify:track:3zmG5m9riAuH0igUmqLrBH,,,,,,,,trackdone,fwdbtn,True,True,False,1762466736.0,False
2025-11-06T22:09:32Z,ios,186621,US,2600:1003:b4e8:8a51:941f:fae9:2ad0:5c8,In the Hall of the Mountain King,Helion,In the Hall of the Mountain King,spotify:track:1qhjjuDWFWKfPmtWYmlunC,,,,,,,,fwdbtn,trackdone,True,False,False,1762466771.0,False
2025-11-06T22:09:51Z,ios,17377,US,2600:1003:b4e8:8a51:941f:fae9:2ad0:5c8,Alla Turca,Mr. Jazzek,Swing Control,spotify:track:0fI0Dn5o5jHLxhDfFBsq6i,,,,,,,,trackdone,fwdbtn,True,True,False,1762466972.0,False
2025-11-06T22:12:17Z,ios,147002,US,2600:1003:b4e8:8a51:941f:fae9:2ad0:5c8,Playing with Fire,Gothic Storm,Neoclassical Danger,spotify:track:2TAhgzhG0dLKV7Yb2tma5e,,,,,,,,fwdbtn,trackdone,True,False,False,1762466991.0,False
2025-11-06T22:14:01Z,ios,102391,US,2600:1003:b4e8:8a51:941f:fae9:2ad0:5c8,Moonlight Sonata - Original Mix,cYsmix,Escapism,spotify:track:4D1WZzODO9WFkMxBax9zTA,,,,,,,,trackdone,fwdbtn,True,True,False,1762467137.0,False
2025-11-06T22:16:49Z,ios,157000,US,2600:1003:b4e8:8a51:941f:fae9:2ad0:5c8,Requiem (Intro).,XYXXYYYXXYX,Le Radeau De La Meduse,spotify:track:1VvQ5nq45piC01bIE1tquy,,,,,,,,fwdbtn,trackdone,True,False,False,1762467241.0,False
2025-11-06T22:20:34Z,ios,225000,US,2600:1003:b4e8:8a51:941f:fae9:2ad0:5c8,Dance Of The Little Swans,Flawx,Dance Of The Little Swans,spotify:track:4JdTW1tvppVjzcc2Pye5T1,,,,,,,,trackdone,trackdone,True,False,False,1762467409.0,False
2025-11-06T22:21:12Z,ios,36056,US,2600:1003:b4e8:8a51:941f:fae9:2ad0:5c8,Dance Sugar Plum Fairy (Remix),Ofshane,Dance Sugar Plum Fairy (Remix),spotify:track:3HDq5fZ9XVivXpQqTClxf4,,,,,,,,trackdone,fwdbtn,True,True,False,1762467634.0,False
2025-11-06T22:21:15Z,ios,3228,US,2600:1003:b4e8:8a51:941f:fae9:2ad0:5c8,Flight in G Minor,Amp Live,Headphone Concerto,spotify:track:3vzLGvRFJgPtLIaNZcKxpw,,,,,,,,fwdbtn,fwdbtn,True,True,False,1762467672.0,False
2025-11-06T22:21:18Z,ios,3506,US,2600:1003:b4e8:8a51:941f:fae9:2ad0:5c8,Vivaldi - Original Mix,PrototypeRaptor,Rapid Vivaldi,spotify:track:3ccsdoVNKH8cdY26lNmJKd,,,,,,,,fwdbtn,fwdbtn,True,True,False,1762467675.0,False
2025-11-06T22:22:30Z,ios,71100,US,2600:1003:b4e8:8a51:941f:fae9:2ad0:5c8,Moonlight Sonata Mvt. 3,Tommee Profitt,Cinematic Songs,spotify:track:1K1DzNHURk963RzsBHoQFf,,,,,,,,fwdbtn,fwdbtn,True,True,False,1762467678.0,False
2025-11-06T22:22:36Z,ios,6339,US,2600:1003:b4e8:8a51:941f:fae9:2ad0:5c8,Vivaldi's Revenge - KULLAH remix,Power-Haus,Revival 2,spotify:track:1cNCx2On9UxyxJeUoufqge,,,,,,,,fwdbtn,fwdbtn,True,True,False,1762467750.0,False
2025-11-06T22:27:21Z,ios,286173,US,2600:1003:b4e8:8a51:941f:fae9:2ad0:5c8,Scherzo No. 5 in Death Minor,Hollywood Burns,Invaders,spotify:track:4SPVLICQXcDdHPQ1LKDtSL,,,,,,,,fwdbtn,trackdone,True,False,False,1762467756.0,False
2025-11-06T22:28:14Z,ios,51223,US,2600:1003:b4e8:8a51:941f:fae9:2ad0:5c8,Fissatore,Cloax,Fissatore,spotify:track:3mYuZvk3l65HCMv4r4fGeh,,,,,,,,trackdone,fwdbtn,True,True,False,1762468041.0,False
2025-11-06T22:28:41Z,ios,26587,US,2600:1003:b4e8:8a51:941f:fae9:2ad0:5c8,Demetrius (Cytus II),James Landino,Demetrius (Cytus II),spotify:track:2E6gXvOVsRbbRMjbNirgNa,,,,,,,,fwdbtn,fwdbtn,True,True,False,1762468094.0,False
2025-11-06T22:29:44Z,ios,63530,US,2600:1003:b4e8:8a51:941f:fae9:2ad0:5c8,iDynamite,Tha Trickaz,iDynamite (feat. Apashe),spotify:track:2dz155MQRqeKhTsom0GbsR,,,,,,,,fwdbtn,fwdbtn,True,True,False,1762468121.0,False
2025-11-06T22:32:34Z,ios,170240,US,2600:1003:b4e8:8a51:941f:fae9:2ad0:5c8,Winter At The Continental,Tyler Bates,John Wick: Chapter 3 – Parabellum (Original Motion Picture Soundtrack),spotify:track:3My2Wi9vl7pYEzG7ZBqRTM,,,,,,,,fwdbtn,trackdone,True,False,False,1762468184.0,False
2025-11-06T22:35:14Z,ios,160027,US,2600:1003:b4e8:8a51:941f:fae9:2ad0:5c8,All Saints,The Ninetys,All Saints,spotify:track:7N3AvwEE6TxLEkLbutECTg,,,,,,,,trackdone,trackdone,True,False,False,1762468354.0,False
2025-11-06T22:35:19Z,ios,3124,US,2600:1003:b4e8:8a51:941f:fae9:2ad0:5c8,In the Hall of the Mountain King,Deficio,In the Hall of the Mountain King,spotify:track:7HBYLapUKXGXBxIxB1qluI,,,,,,,,trackdone,fwdbtn,True,True,False,1762468514.0,False
2025-11-06T22:35:21Z,ios,2183,US,2600:1003:b4e8:8a51:941f:fae9:2ad0:5c8,Vivaldi Storm,2CELLOS,Let There Be Cello,spotify:track:0ntzAN5M82DHT50G9M9G2w,,,,,,,,fwdbtn,fwdbtn,True,True,False,1762468519.0,False
2025-11-06T22:35:30Z,ios,9195,US,2600:1003:b4e8:8a51:941f:fae9:2ad0:5c8,Beethoven Pleads The Fifth,Ezinma,Beethoven Pleads The Fifth,spotify:track:7tTgUvht1Vdj5xMB0TKvnn,,,,,,,,fwdbtn,fwdbtn,True,True,False,1762468521.0,False
2025-11-06T22:37:45Z,ios,135094,US,2600:1003:b4e8:8a51:941f:fae9:2ad0:5c8,symphony no.5 in bass minor,LŪN,symphony no.5 in bass minor,spotify:track:1uvCbCFeAvYnZbx5LcBVsv,,,,,,,,fwdbtn,fwdbtn,True,True,False,1762468530.0,False
2025-11-06T22:37:49Z,ios,3785,US,2600:1003:b4e8:8a51:941f:fae9:2ad0:5c8,Symphonia,Alok,Symphonia,spotify:track:4sdMRMJdBpVdHs3Aq29P87,,,,,,,,fwdbtn,fwdbtn,True,True,False,1762468665.0,False
2025-11-06T22:41:57Z,ios,239595,US,2600:1003:b4e8:8a51:941f:fae9:2ad0:5c8,Barber of Seville: Overture Workout Remix (Rossini),Cardio Workout Team,Cardio Workout Classics - Remixed Classical Favorites for the Gym,spotify:track:5yvNmJR6Fn5qAx79FDvuhL,,,,,,,,fwdbtn,trackdone,True,False,False,1762468669.0,False
2025-11-06T22:46:07Z,ios,237600,US,2600:1003:b4e8:8a51:941f:fae9:2ad0:5c8,Für Elise (Epic Trailer Version),Hidden Citizens,Revivals,spotify:track:1nljSOphWsigHQjIkqVJUR,,,,,,,,trackdone,trackdone,True,False,False,1762468917.0,False
2025-11-06T22:59:25Z,ios,212114,US,2600:1003:b4e8:8a51:941f:fae9:2ad0:5c8,Palladio - Remix,PALLADIUM Electric Band,Energy,spotify:track:6dbxGjslt1PDDrUxI25WUQ,,,,,,,,trackdone,trackdone,True,False,False,1762469167.0,False
2025-11-06T23:03:07Z,ios,220800,US,2600:1003:b4e8:8a51:941f:fae9:2ad0:5c8,Für Elise Nightmare,We Are One,Für Elise Nightmare,spotify:track:5Q0A4lVCepioAYy5J5YWJ0,,,,,,,,trackdone,trackdone,True,False,False,1762469965.0,False
2025-11-06T23:04:51Z,ios,103507,US,2600:4040:10b8:3500:d545:ef14:243b:4731,Hungarian Dance - Halo Sol Remix,Power-Haus,Revival 2,spotify:track:72JD8YyO4iDF38idcmM0LR,,,,,,,,trackdone,trackdone,True,False,False,1762470187.0,False
2025-11-06T23:19:48Z,ios,7831,US,2600:4040:10b8:3500:d545:ef14:243b:4731,Badinerie from Orchestral Suite #2,E.T.O. (Electronica Techno Orchestra),Electronic Dance Classical,spotify:track:6yJj8UYp1itV7i92WdlyN8,,,,,,,,trackdone,unexpected-exit-while-paused,True,False,False,1762470291.0,False
2025-11-06T23:20:30Z,ios,5163,US,2600:4040:10b8:3500:d545:ef14:243b:4731,Barber of Seville: Overture Workout Remix (Rossini),Cardio Workout Team,Cardio Workout Classics - Remixed Classical Favorites for the Gym,spotify:track:5yvNmJR6Fn5qAx79FDvuhL,,,,,,,,clickrow,endplay,False,True,False,1762471216.0,False
2025-11-07T00:03:43Z,cast,30162,US,2600:4040:10b8:3500:87de:3fc8:50d2:9ee0,I Don't Fuck With You,Big Sean,Dark Sky Paradise,spotify:track:7FYH5AW3bVfZHJIQpq3UOA,,,,,,,,remote,unexpected-exit,False,False,False,1762473789.0,False
2025-11-07T02:48:51Z,ios,2859,US,2600:4040:10b8:3500:d545:ef14:243b:4731,The Escape,Nicholas Rice,Underworld Crime,spotify:track:1xc0rgsZ8kXqcH5yfUmw7G,,,,,,,,clickrow,endplay,False,True,False,1762471230.0,False
2025-11-07T02:49:04Z,ios,8475,US,2600:4040:10b8:3500:d545:ef14:243b:4731,So Faithful,RMC Worship,So Faithful,spotify:track:1kPecRkyNJAsXsAUsJYfwv,,,,,,,,playbtn,endplay,True,True,False,1762483732.0,False
2025-11-07T02:51:07Z,ios,123333,US,2600:4040:10b8:3500:d545:ef14:243b:4731,when the leaves,azayaka,when the leaves,spotify:track:627rDXLovcxPJRbarsYQxP,,,,,,,,playbtn,trackdone,True,False,False,1762483744.0,False
2025-11-07T02:53:16Z,ios,129037,US,2600:4040:10b8:3500:d545:ef14:243b:4731,Ocean Ride,aunt,Ocean Ride,spotify:track:2uGyOZUwNdpZChOWspCVYP,,,,,,,,trackdone,trackdone,True,False,False,1762483867.0,False
2025-11-07T02:55:17Z,ios,120604,US,2600:4040:10b8:3500:d545:ef14:243b:4731,temporary approved,Oroshi,temporary approved,spotify:track:2kt3LN3iDaQMRINPRsGaJJ,,,,,,,,trackdone,trackdone,True,False,False,1762483996.0,False
2025-11-07T02:57:24Z,ios,126154,US,2600:4040:10b8:3500:d545:ef14:243b:4731,Natsumi,Neko Kedi,Natsumi,spotify:track:4GQ8CyrjkROX6hiM7q1d2H,,,,,,,,trackdone,trackdone,True,False,False,1762484117.0,False
2025-11-07T02:59:29Z,ios,124286,US,2600:4040:10b8:3500:d545:ef14:243b:4731,Dream Drift,Dozy Duzzn,Dream Drift,spotify:track:5yQXLsJZJBcQQV3mhuWDE4,,,,,,,,trackdone,trackdone,True,False,False,1762484244.0,False
2025-11-07T03:01:30Z,ios,121209,US,2600:4040:10b8:3500:d545:ef14:243b:4731,Windmill,Vincent Rayn,Windmill,spotify:track:31EArKgvKgR8hdPSahd7QK,,,,,,,,trackdone,trackdone,True,False,False,1762484369.0,False
2025-11-07T03:04:31Z,ios,180000,US,2600:4040:10b8:3500:d545:ef14:243b:4731,ghee,lilibu,ghee,spotify:track:2tIuYjDRwnJfJEt4uDEjRl,,,,,,,,trackdone,trackdone,True,False,False,1762484490.0,False
2025-11-07T03:07:04Z,ios,152738,US,2600:4040:10b8:3500:d545:ef14:243b:4731,Short of Breath,eun,Short of Breath,spotify:track:3nChuUgl4otmgu0u0ZueWj,,,,,,,,trackdone,trackdone,True,False,False,1762484671.0,False
2025-11-07T03:09:38Z,ios,153625,US,2600:4040:10b8:3500:d545:ef14:243b:4731,empty beach,Nitta' Gritta',empty beach,spotify:track:0Hr5FDoIRS9jLQBSxvLWKB,,,,,,,,trackdone,trackdone,True,False,False,1762484824.0,False
2025-11-07T03:12:09Z,ios,150390,US,2600:4040:10b8:3500:d545:ef14:243b:4731,Open Doors,blndspot,At Ease,spotify:track:7GhpBmlLkehIvowAgeU7wU,,,,,,,,trackdone,trackdone,True,False,False,1762484978.0,False
2025-11-07T03:14:22Z,ios,132281,US,2600:4040:10b8:3500:d545:ef14:243b:4731,Maze,Trippy Park,Maze,spotify:track:1sqmpPaAAI2rsepYYUMxkc,,,,,,,,trackdone,trackdone,True,False,False,1762485129.0,False
2025-11-07T03:17:14Z,ios,171560,US,2600:4040:10b8:3500:d545:ef14:243b:4731,Gravity of Love,Kadeen B,Gravity of Love,spotify:track:4waRcANfO8zeGwZLGGmK8a,,,,,,,,trackdone,trackdone,True,False,False,1762485262.0,False
2025-11-07T11:48:18Z,ios,111975,US,2600:4040:10b8:3500:d545:ef14:243b:4731,broth,lilibu,broth,spotify:track:1V07rv74k9FinkehDGR14N,,,,,,,,trackdone,endplay,True,True,False,1762485434.0,False
2025-11-07T11:51:33Z,cast,10685,US,2600:4040:10b8:3500:3c58:1258:98dd:2596,Faithful Flame,My Bible Compass Studios,Christian R&B Playlist (Girl's Night),spotify:track:2rX6G3saOKVTxsIU72Yj1k,,,,,,,,remote,fwdbtn,False,True,False,1762516281.0,False
2025-11-07T11:55:10Z,cast,216661,US,2600:4040:10b8:3500:3c58:1258:98dd:2596,Faith That Lifts,My Bible Compass Studios,Christian R&B Playlist (Girl's Night),spotify:track:4GCcdlRbZZ551GDcTjRiu3,,,,,,,,fwdbtn,trackdone,True,False,False,1762516293.0,False
2025-11-07T11:58:20Z,cast,189369,US,2600:4040:10b8:3500:3c58:1258:98dd:2596,Grace Abounds,My Bible Compass Studios,Christian R&B Playlist (Girl's Night),spotify:track:3Zw54iYjHagyKj88thYREy,,,,,,,,trackdone,trackdone,True,False,False,1762516510.0,False
2025-11-07T12:01:55Z,cast,214757,US,2600:4040:10b8:3500:3c58:1258:98dd:2596,Grace in the Storm,My Bible Compass Studios,Christian R&B Playlist (Girl's Night),spotify:track:6ERQiYMHW9YbgiyZ1jzgyr,,,,,,,,trackdone,trackdone,True,False,False,1762516700.0,False
2025-11-07T12:04:40Z,ios,2005,US,2600:4040:10b8:3500:d545:ef14:243b:4731,Peace Be Still,Hope Darst,Peace Be Still,spotify:track:4epvekncJds5DpsOOjBT9B,,,,,,,,clickrow,remote,False,False,False,1762516098.0,False
2025-11-07T12:05:03Z,cast,187489,US,2600:4040:10b8:3500:3c58:1258:98dd:2596,Heaven's Whisper,My Bible Compass Studios,Christian R&B Playlist (Girl's Night),spotify:track:5XQYfBHCRCaUBl6aawqr1I,,,,,,,,trackdone,trackdone,True,False,False,1762516915.0,False
2025-11-07T12:08:22Z,cast,198773,US,2600:4040:10b8:3500:3c58:1258:98dd:2596,Faith on the Horizon,My Bible Compass Studios,Christian R&B Playlist (Girl's Night),spotify:track:0g089faXBai7WE8nUQ21VR,,,,,,,,trackdone,trackdone,True,False,False,1762517103.0,False
2025-11-07T12:11:45Z,cast,202478,US,2600:4040:10b8:3500:3c58:1258:98dd:2596,He Lifts Me High,My Bible Compass Studios,Christian R&B Playlist (Girl's Night),spotify:track:2TxtifHgipdKbLipKFNVY0,,,,,,,,trackdone,trackdone,True,False,False,1762517302.0,False
2025-11-07T12:14:19Z,cast,153889,US,2600:4040:10b8:3500:3c58:1258:98dd:2596,He Is Here,My Bible Compass Studios,Christian R&B Playlist (Girl's Night),spotify:track:2cYLYzyGczz5kyJWhAJJNU,,,,,,,,trackdone,trackdone,True,False,False,1762517505.0,False
2025-11-07T12:17:16Z,cast,175818,US,2600:4040:10b8:3500:3c58:1258:98dd:2596,"Lift Me Up, Lord",My Bible Compass Studios,Christian R&B Playlist (Girl's Night),spotify:track:0m0ENYlc8rYXS5ljN7YJn1,,,,,,,,trackdone,trackdone,True,False,False,1762517660.0,False
2025-11-07T12:20:24Z,cast,187767,US,2600:4040:10b8:3500:3c58:1258:98dd:2596,Heaven's Embrace,My Bible Compass Studios,Christian R&B Playlist (Girl's Night),spotify:track:0g7OlezGtMjUSfjpFrlhlh,,,,,,,,trackdone,trackdone,True,False,False,1762517836.0,False
2025-11-07T12:23:14Z,cast,170004,US,2600:4040:10b8:3500:3c58:1258:98dd:2596,Faith Unshaken,My Bible Compass Studios,Christian R&B Playlist (Girl's Night),spotify:track:5EgqQTTyl1sVt1AJFdKWtS,,,,,,,,trackdone,trackdone,True,False,False,1762518024.0,False
2025-11-07T12:33:01Z,cast,46487,US,2600:4040:10b8:3500:3c58:1258:98dd:2596,Light Within Me,My Bible Compass Studios,Christian R&B Playlist (Girl's Night),spotify:track:4IutBn7Kk6xye9QskcPCbv,,,,,,,,trackdone,logout,True,False,False,1762518195.0,False
2025-11-07T12:39:27Z,ios,186621,US,2600:1003:b49e:9776:1caa:a46e:2214:2e3d,In the Hall of the Mountain King,Helion,In the Hall of the Mountain King,spotify:track:1qhjjuDWFWKfPmtWYmlunC,,,,,,,,playbtn,trackdone,True,False,False,1762518964.0,False
2025-11-07T12:43:23Z,ios,235227,US,2600:1003:b49e:9776:1caa:a46e:2214:2e3d,Beethoven's 5th Symphony - remix,Will Borders,"Classical Remix's, Vol. 2",spotify:track:5AwIqIcsQacSuJkC3A5bCy,,,,,,,,trackdone,trackdone,True,False,False,1762519167.0,False
2025-11-07T12:45:40Z,ios,136231,US,2600:1003:b49e:9776:1caa:a46e:2214:2e3d,Habanera,Joseph William Morgan,Rediscover,spotify:track:6ubNxVN4AqoMx9ILD9cdAk,,,,,,,,trackdone,trackdone,True,False,False,1762519403.0,False
